molecule_id,protein_family,MW,logP,HBD,HBA,TPSA,rotB,aromatic_rings,HOMO_eV,LUMO_eV,gap_eV,dipole_D,E_DFT_kcalmol,E_xTB_kcalmol,n_hbonds,n_hydrophobic,n_pi,n_salt_bridges,buried_SA_A2,pKd,Ro5_violations,Ro5_pass,delta_DFT_minus_xTB
MOL01806,protease,358.03253089818384,0.43142119399792067,2,6,83.83008171212211,4,1,-7.179004098988904,-2.9074885904497263,4.271515508539178,3.8132329772235374,11.513996121890845,10.921708937255364,4,4,1,0,341.5200050351441,4.1182501486493575,0,True,0.5922871846354809
MOL01807,ion_channel,214.79208628846186,2.3548812799114,0,4,33.041124570461236,4,3,-6.862934649742721,-0.9905391202763066,5.872395529466415,1.9202076248413735,8.115176182780573,9.228541786185543,1,4,4,1,439.6359355254359,7.503177323628979,0,True,-1.1133656034049704
MOL01808,ion_channel,347.1095369018056,2.557952467000784,1,3,40.74988551980732,4,0,-6.121870598987041,-1.7405966457180795,4.381273953268961,3.408076750091255,9.217145054769096,8.021318710689513,0,2,0,0,427.55648821897984,5.283442046981286,0,True,1.1958263440795829
MOL01809,kinase,192.41731025824143,2.2371824259061457,2,7,91.37808149773167,3,6,-6.010641682745501,-3.905161203252299,2.1054804794932016,4.874066423985401,14.006077225163544,13.289009134563852,5,3,2,1,442.3828411520033,6.9858278683780615,0,True,0.7170680905996925
MOL01810,PPI,323.72825373567355,1.950216913602937,1,0,5.0,3,3,-6.326377686605079,-1.5112670189647261,4.8151106676403534,0.14262520906709042,8.71917688833912,10.68595816888324,1,1,1,0,356.6877072351253,4.9828365780498824,0,True,-1.9667812805441187
MOL01811,protease,308.7210064126085,0.794794855687839,1,6,112.99621557927844,3,0,-7.180568941008623,-2.722988121975759,4.457580819032865,4.638658946289535,9.970014954029253,8.660811282181182,3,4,1,2,317.91065818856356,7.246856237077964,0,True,1.3092036718480706
MOL01812,ion_channel,214.86401558074402,1.9217842212342984,2,2,66.03887769607562,0,3,-5.916097599510715,-1.8852382732859383,4.0308593262247765,3.4651026747551983,8.754363517329747,8.860537347496352,1,3,4,1,316.5222482584067,7.196719673111544,0,True,-0.10617383016660575
MOL01813,other,332.40825381328074,0.7717105354133555,1,3,33.70147484587507,3,4,-6.500196596266229,-1.9044036391486086,4.59579295711762,1.7585056597168363,9.941477232657656,11.886533528599925,0,2,0,2,218.0634032410253,6.322913861146697,0,True,-1.945056295942269
MOL01814,other,311.69389224668055,3.4873855856583362,1,4,39.714029976239765,5,1,-6.581416536379058,-1.910509929051108,4.67090660732795,2.5847961043440235,9.086765825895538,12.41607069468225,2,8,1,1,428.1885092909925,6.0638111949316125,0,True,-3.3293048687867124
MOL01815,protease,292.7645923072068,2.494932343077007,2,3,49.08966534281568,5,2,-6.1291655833294945,-1.9991162086275989,4.130049374701896,1.7628490085938338,9.97547993567753,9.647599440371152,1,7,1,2,455.21942210953875,7.226905655887869,0,True,0.32788049530637764
MOL01816,ion_channel,218.55043048028963,3.044943477192126,1,6,97.51510047629586,5,4,-5.846302535878021,-2.2254246538125306,3.62087788206549,3.6331801028300226,10.019707353137777,12.453390795478374,3,4,4,1,320.000699388425,7.032134478803821,0,True,-2.4336834423405964
MOL01817,PPI,288.13268642749307,3.1351194992712488,3,4,71.46192514538676,3,3,-6.3640721138512655,-2.3377342325403507,4.026337881310915,2.572657289402751,10.401857582006157,10.09128569713594,1,8,4,1,494.85681815033826,7.005133757352076,0,True,0.3105718848702175
MOL01818,epigenetic,311.3309913639585,2.661089180632771,2,2,55.53146062472427,1,2,-6.0293039092008485,-1.736376012668345,4.292927896532504,1.742729291088858,7.751223394497184,9.324995832650117,1,4,5,1,391.41721288054237,6.425545275653056,0,True,-1.5737724381529334
MOL01819,kinase,472.757399058992,3.776603901421818,1,2,26.888596235871027,5,2,-6.453549850090176,-1.3203742427589678,5.133175607331208,0.9785239946741437,11.46769056985118,13.11681319049398,0,10,1,0,467.48739381607476,6.527011830253721,0,True,-1.6491226206427996
MOL01820,GPCR,230.075283811966,0.40478085828302035,1,8,89.94718238292921,6,3,-6.360712768720758,-2.843173130832728,3.5175396378880297,3.54359518255347,10.956113044551426,13.233206050819115,3,4,0,1,389.95492927658245,6.382606771388634,0,True,-2.2770930062676893
MOL01821,kinase,423.2419520247568,3.8965599301769527,0,5,53.04292330903843,4,0,-6.290638858115491,-1.9679458323852987,4.322693025730192,1.949175071298276,8.928381336467611,8.791888094124221,1,5,0,1,317.4982994442935,5.033486131246457,0,True,0.13649324234338955
MOL01822,GPCR,483.6364499164793,3.106194139759526,2,3,41.56887693057286,3,1,-6.448415295354664,-0.735015522912877,5.713399772441787,2.0360779354473673,11.162900538971522,11.933123675573615,0,4,2,0,480.8685605230097,6.39976718879329,0,True,-0.7702231366020929
MOL01823,PPI,383.1680739946776,3.5489569927207807,2,3,67.63440211227096,4,1,-5.49851034605318,-1.762342302064325,3.7361680439888554,2.5314732638655904,9.82028936211605,10.79265313273496,1,3,1,2,272.06319088016704,5.337984976166459,0,True,-0.9723637706189106
MOL01824,epigenetic,432.0196715249753,4.490916004486281,2,7,106.80901926347114,2,0,-6.194206575764602,-1.9411945983107977,4.253011977453804,4.225234064454743,11.695008372650378,15.415202437317014,3,7,0,1,502.26945567131344,4.349106622299381,0,True,-3.720194064666636
MOL01825,kinase,265.0770134121017,2.0070050438176037,1,1,16.271964937087372,5,2,-6.122096985252463,-2.056495053262809,4.065601931989654,0.06135722818699363,7.940687325317158,6.232210451254757,1,5,3,0,454.80365712751995,5.7451055831002815,0,True,1.7084768740624003
MOL01826,kinase,335.11921114643724,2.7699640447478955,1,6,95.77584448843709,6,3,-6.190752402650725,-2.806883263543278,3.383869139107447,4.008097110598785,12.981254713514781,9.054085264938202,0,2,1,1,209.27469282116562,6.476170605053411,0,True,3.9271694485765796
MOL01827,nuclear_receptor,492.4005019987925,3.3363246585869013,1,10,152.75962207651241,7,3,-6.611298497909112,-2.380399295049803,4.230899202859309,5.044675572345811,15.39888291893718,13.138706672637488,1,4,1,1,342.74662835129584,7.597272780536475,0,True,2.2601762462996913
MOL01828,other,432.276011531966,2.29439560809372,2,3,34.23552444080537,5,3,-6.6983497898105675,-2.4138845569200997,4.284465232890468,2.428501952451643,11.449639982831679,11.023431592428976,2,5,3,1,475.54965482461773,6.439419782143103,0,True,0.426208390402703
MOL01829,GPCR,120.0,2.432049077205397,1,10,88.08468513603918,6,3,-7.079068387031722,-2.7171670695642987,4.361901317467423,4.479013325428906,9.332649984289214,12.522356091792512,1,3,1,0,319.23833365955034,6.759502401650674,0,True,-3.189706107503298
MOL01830,protease,478.0527288837822,1.9301990911661444,3,5,70.42958209604623,5,2,-6.009644413013149,-2.0080300673114344,4.001614345701714,3.9053182241195183,13.595488177795222,15.854313911938252,0,6,1,0,291.34130653828674,8.520447321811423,0,True,-2.2588257341430307
MOL01831,kinase,390.39734103820535,1.6168412602459368,1,7,74.91886191111473,9,1,-6.404976478433373,-2.25090616013113,4.154070318302243,3.1616374720812876,12.615885024282605,13.55888193997057,2,5,0,1,304.5658467413974,5.2516211430205,0,True,-0.9429969156879654
MOL01832,nuclear_receptor,306.63562421206905,1.0303744617611035,4,4,71.4275035167999,2,3,-6.481723915754062,-1.9873921461467348,4.494331769607327,3.605133365263291,10.328435698225674,10.308628638285215,3,3,2,1,489.65193715119983,7.182995272051073,0,True,0.01980705994045806
MOL01833,epigenetic,443.1417526930861,3.258761189856067,1,6,93.76303967773421,6,2,-6.3816667911137905,-1.9256759417678233,4.455990849345968,4.40858139675636,13.488905090768974,16.903618387341456,2,3,2,2,457.5605146386097,6.331996052422417,0,True,-3.414713296572483
MOL01834,GPCR,362.39158135805275,3.780329611197466,1,7,96.12681533729558,2,1,-6.961251091715788,-2.585391302206801,4.375859789508986,3.997931038246817,10.764994119110138,11.278097282342019,1,8,1,1,498.2948331488076,7.764822989978857,0,True,-0.5131031632318805
MOL01835,GPCR,374.2082170869897,-0.2611064905856866,2,6,62.51764108279498,4,4,-7.209148988368808,-2.312959544500999,4.896189443867809,3.486508947660125,12.398821141917221,15.327969916075867,4,3,3,0,477.10008977764085,7.167575376846702,0,True,-2.929148774158646
MOL01836,kinase,438.77161289968444,-0.9574336533203196,1,4,70.2328386354994,5,1,-7.012679137769168,-1.3649848622393836,5.647694275529784,2.539961419969256,11.062690947558876,13.19398102058877,3,3,0,1,302.3765392395367,5.392889234240167,0,True,-2.131290073029895
MOL01837,PPI,252.9537155658157,2.802491675222862,2,3,31.64210925620647,4,2,-5.8718661168814865,-1.6310300839828769,4.24083603289861,0.8275950776217548,8.660075651055994,11.591951791660007,3,5,1,1,484.24602836234493,5.3331443646874455,0,True,-2.931876140604013
MOL01838,protease,334.87290382919656,5.936192483466049,3,3,56.63061003254412,6,4,-6.3242353839408,-1.2337383800009731,5.090497003939827,0.9042863988502194,12.465533170360478,15.145736885587958,1,9,2,1,340.0077817582881,7.753807493264724,1,False,-2.6802037152274796
MOL01839,protease,272.4772983437894,1.6127694260511118,3,4,66.59351140808465,4,1,-6.265399411157629,-1.8391030794891068,4.426296331668523,3.15721680691341,10.26892389848683,12.571260162356175,0,1,0,0,343.8393115235932,4.851329618976787,0,True,-2.3023362638693445
MOL01840,GPCR,562.3522188062369,4.983519395383064,0,6,101.50676634813345,10,3,-6.153011276047764,-3.679955475592599,2.4730558004551653,3.309652380978467,16.20821244779138,16.7703280655776,4,6,1,1,391.2055485006183,5.711681022695548,1,False,-0.5621156177862225
MOL01841,kinase,224.45467570789367,2.489363547951919,1,6,62.2021581098328,4,2,-6.25072497301252,-1.4417604530458434,4.808964519966677,4.428729861403403,9.785561626582895,9.974245001004288,3,5,2,1,547.9740712002967,6.8187359467797295,0,True,-0.1886833744213927
MOL01842,nuclear_receptor,316.91847142297047,3.9867299828017777,1,3,46.242525301429055,9,2,-6.1662133802969965,-1.8942822782450877,4.271931102051909,4.12081177029155,12.47293929291767,13.805891947958534,0,7,3,2,469.1160740095444,7.693246501558215,0,True,-1.332952655040863
MOL01843,kinase,397.80413373096826,3.5206554363630644,2,5,93.12149750771137,1,2,-5.99533202616796,-1.9749029234633841,4.0204291027045755,3.061017248793927,10.902363499281718,14.098728562370326,2,6,0,1,467.2163379157899,7.563834854584072,0,True,-3.1963650630886082
MOL01844,kinase,323.43549514145116,3.6402479570908817,0,1,5.5037442944025585,5,6,-5.734498557381088,-2.5414636751773823,3.193034882203706,0.4901972875840451,10.312441962665984,16.310915299247156,0,9,6,0,540.5810887407564,6.798795801500733,0,True,-5.998473336581172
MOL01845,ion_channel,398.4448000823351,1.8839665384808284,3,7,112.3898500658364,6,1,-6.336850980374649,-2.9220870085458572,3.414763971828792,4.043656928625963,13.435899373059108,12.106681064602203,2,0,3,1,440.45684985142975,6.094224495194071,0,True,1.3292183084569054
MOL01846,kinase,409.21628382170945,4.456960802057951,0,5,85.50060625490048,4,2,-6.033487469075439,-1.8444583221770252,4.189029146898414,3.081593566134942,10.192258242771,13.552044843593517,2,7,2,2,437.37285882294935,8.096466984548156,0,True,-3.359786600822517
MOL01847,PPI,547.3322024431587,2.650347123687361,1,6,73.49014440786976,8,3,-6.251166898639502,-1.5892814454905608,4.661885453148941,3.5250234675988095,15.261543719601773,17.310035336305525,0,4,3,0,429.0397831789094,4.83494599724599,1,False,-2.0484916167037515
MOL01848,kinase,383.80409382136594,2.627949129831801,0,4,58.63729541076609,9,1,-6.231893265065777,-1.6980554114950714,4.533837853570706,2.1572378752971995,10.922109775098265,11.276851329850361,1,9,1,2,473.84875550155203,7.229683802214712,0,True,-0.35474155475209557
MOL01849,ion_channel,297.7054894774623,0.4100712324981668,1,5,60.375356849873185,5,2,-7.012208425126752,-2.293236050010955,4.718972375115797,2.4730665474243736,8.905919857332728,10.25056757751839,1,3,2,1,350.77105335240134,5.290233204224779,0,True,-1.3446477201856624
MOL01850,protease,409.781683450756,4.214674339993769,1,7,84.29998431982715,7,2,-6.450258436037483,-2.094470707864072,4.355787728173411,2.703929181707827,11.655204331402143,12.35631243275151,3,10,1,1,530.0165591487616,7.073140820064299,0,True,-0.7011081013493676
MOL01851,PPI,400.17885667696873,4.133610601870464,1,4,50.76969662241241,9,4,-6.044088159675844,-1.9564321907505098,4.087655968925334,2.601301417001661,12.732892131598952,15.432543672584197,2,7,3,1,478.13296595279763,6.922628542703288,0,True,-2.6996515409852453
MOL01852,GPCR,420.93778856814436,0.15631069866267833,2,3,60.42106395843717,6,2,-6.548228364878682,-1.8474270956803513,4.7008012691983305,2.615128436533374,12.052056230368443,16.70864610287685,0,0,3,1,390.778747107398,6.3991200300596,0,True,-4.656589872508405
MOL01853,GPCR,346.00659009381747,3.868818090773635,1,5,76.12379465109512,7,4,-6.046596284218561,-2.604541107019057,3.442055177199504,3.075002685145517,12.02290028262024,16.160171142377994,0,7,4,2,454.0605066401775,8.67142394761881,0,True,-4.137270859757754
MOL01854,nuclear_receptor,498.31047260793935,4.367439666921733,3,5,78.05235017259623,5,3,-5.296993703046336,-2.0641826593156583,3.232811043730678,2.4138916490715983,13.234441061554875,13.396124538672758,0,8,1,1,315.1354640111987,7.305708229074043,0,True,-0.161683477117883
MOL01855,kinase,461.7483758368349,0.40196541225223337,2,9,102.0776802519567,1,3,-6.758139138821019,-2.964958779848547,3.7931803589724717,5.167691670819019,14.717814019386243,17.339483201403006,1,2,0,0,293.6113053487898,5.493088489573493,0,True,-2.6216691820167632
MOL01856,kinase,231.8135309976086,1.5831111759871774,2,2,44.77789672612728,7,2,-6.768686455932491,-1.3638769471404233,5.404809508792067,2.1880764580236383,8.916365856380231,10.400169868923559,2,3,0,1,428.4738232844991,7.254009864790267,0,True,-1.4838040125433274
MOL01857,other,253.46866143567365,2.656557773082192,2,4,56.285744887364714,3,1,-6.169117605359951,-1.386166126973849,4.782951478386101,1.783322252460654,7.713122984007245,10.55664318070667,1,3,0,1,269.5167119486882,5.591895494904921,0,True,-2.8435201966994255
MOL01858,epigenetic,249.10882973672358,-0.2982252012267499,1,4,61.418744483718314,4,1,-7.175663909232464,-1.9009138939759538,5.27475001525651,2.7713862315571607,8.888807541069804,8.35137364904589,0,6,0,1,332.54488431558093,6.358445730672727,0,True,0.5374338920239143
MOL01859,epigenetic,313.8326069188362,4.262802442312889,1,9,119.39230175409399,3,2,-6.025703215902643,-2.787556546974206,3.2381466689284375,4.015007635587763,10.434823676158928,10.778206473803579,0,5,2,1,354.25910141490897,5.070061272482763,0,True,-0.34338279764465085
MOL01860,epigenetic,474.0571258872575,4.101432136337756,2,3,41.92952004523823,3,1,-5.893027503384532,-1.366667137698938,4.526360365685594,2.1983335058719073,11.451296579750828,13.410795633518013,1,8,1,1,546.1932529633157,4.861111733972496,0,True,-1.9594990537671855
MOL01861,protease,381.05765957652466,3.1095327337581944,2,4,48.16364650093606,3,0,-5.598044467701249,-1.856733579610177,3.741310888091072,1.5038515793341638,9.82681818842593,9.240188219242949,2,9,0,1,401.2185347292671,8.396610607075813,0,True,0.5866299691829813
MOL01862,ion_channel,484.58826759354554,0.3896201923742266,4,4,59.94064751326431,6,2,-6.622604719988395,-1.8587282906426679,4.763876429345727,3.1240920290871235,13.146941112874888,16.110202321387746,2,5,1,2,335.23345361968035,6.2795337173044325,0,True,-2.963261208512858
MOL01863,GPCR,273.6249876979218,3.788992766366565,2,6,64.2402417857201,2,0,-5.999445135996973,-1.6124417649644516,4.387003371032522,3.044398231891703,8.777662167066888,10.284868564455886,0,4,0,2,368.7529293863427,6.376327628225867,0,True,-1.5072063973889982
MOL01864,protease,422.78470415497605,3.869412011240144,2,4,69.26526891452116,6,1,-5.930591381171504,-2.4382867845364564,3.4923045966350474,3.936039008808128,12.577835375082941,13.49657151289798,0,6,1,0,407.0336231063436,4.938407787079767,0,True,-0.9187361378150385
MOL01865,other,186.2205791335785,1.475945591315422,4,7,105.53077269136209,7,1,-6.918138417032789,-2.607364912719857,4.310773504312932,5.403808193619996,13.030291291677198,14.658421285687426,1,5,1,2,229.47811771949495,6.671489493766105,0,True,-1.6281299940102283
MOL01866,kinase,523.8871643105037,4.704179857590335,2,7,98.65625344238335,5,3,-6.34120284099508,-2.6699339656856766,3.671268875309403,2.4401556460478435,14.242379505407975,15.925349684523008,0,10,2,0,526.3532027771358,7.475951051619502,1,False,-1.682970179115033
MOL01867,kinase,359.26985281143396,1.8129642839834097,2,5,66.58671242381911,8,1,-6.602683822381117,-1.8378316036131344,4.764852218767983,2.78131652646965,12.024192681483944,13.874991803155378,1,5,2,1,365.78126438540465,7.775445413022657,0,True,-1.8507991216714341
MOL01868,kinase,548.4186277048832,0.3152002767394557,1,3,62.04058889556318,2,3,-6.427283140067462,-2.6908484398843857,3.736434700183076,2.3675305033776746,12.27011227899571,14.204880811573057,4,3,3,0,348.01746835562454,7.132162638662606,1,False,-1.9347685325773476
MOL01869,kinase,416.9884632243906,5.134877136987076,2,8,85.46388723179543,3,1,-6.090419181219503,-2.8034912865892627,3.2869278946302405,4.8847464654672565,14.27266857654075,15.536642011837609,1,5,2,1,361.3976132732695,6.901510503604392,1,False,-1.2639734352968581
MOL01870,GPCR,360.48192326024116,0.9862319549288816,2,5,64.86201136763805,6,1,-5.58305732278871,-1.4886982725652715,4.094359050223439,3.0525915301088533,10.937583952198034,6.3714425692624825,0,7,0,2,399.10148847518536,7.016984707169345,0,True,4.566141382935552
MOL01871,other,486.88087078169235,1.5668255311391002,1,4,65.30202573245403,2,2,-7.063500575124249,-1.9295463673897246,5.133954207734524,1.6851180498935452,10.069738912805123,13.454588420824573,0,5,0,1,337.0058264060365,4.472699744538232,0,True,-3.3848495080194496
MOL01872,kinase,262.45489430202593,-0.7137517618259306,0,2,11.854486102050185,6,1,-6.7242348573183115,-0.687799294732334,6.036435562585978,1.0811540312253307,8.174563886605101,7.9600644371815665,0,6,1,1,483.002791104195,4.725117244836259,0,True,0.21449944942353483
MOL01873,PPI,237.64947706161038,3.309777418537636,0,4,44.02211177588621,7,2,-5.217015909248216,-2.4775184393432914,2.739497469904925,2.4529907282929075,9.89224847371646,8.455750479393423,1,1,2,2,274.45487065455836,6.0473763045052085,0,True,1.4364979943230374
MOL01874,epigenetic,506.9181592637335,0.5334285039025208,1,11,113.59848494204421,6,3,-6.872002823288487,-3.8429802794978594,3.029022543790628,5.603768141315751,17.14996302618584,16.76294057231673,4,2,0,0,325.0691462286882,7.91805055890113,2,False,0.38702245386911116
MOL01875,kinase,294.1467307036916,5.123650985706047,2,5,69.25012431586617,7,4,-6.04651918852721,-2.1484496020097104,3.8980695865174995,2.923258347065378,11.60971952026662,14.51535819477906,2,3,4,0,413.62310132939,8.391346918602304,1,False,-2.9056386745124403
MOL01876,GPCR,292.269781854191,3.000454043704114,2,5,86.53268266296162,7,1,-5.929880094006747,-1.3714097580017064,4.5584703360050405,3.9102398831918848,11.284904113473877,9.958837215015464,1,5,1,1,333.5150703927794,5.947049722034681,0,True,1.3260668984584125
MOL01877,nuclear_receptor,339.7039029112197,4.114803376423103,2,2,25.040126842533205,6,1,-6.377622715888405,-0.9471536052402285,5.430469110648176,0.855352122307259,9.484411114230712,8.692026534025509,1,7,2,1,465.1784226904726,8.294807907576496,0,True,0.7923845802052032
MOL01878,epigenetic,478.19943773390946,2.912977633911934,2,7,151.263167075878,6,3,-6.716452562288769,-3.3122245059875475,3.4042280563012213,5.501487358465015,16.276702103523643,15.901124301232825,4,12,2,2,614.2064795175002,8.364084733109443,0,True,0.3755778022908185
MOL01879,kinase,276.04099135194167,5.504461968031401,1,6,84.0865264280989,3,2,-5.5194127216766695,-1.576664059796723,3.9427486618799463,4.274205911952082,10.793027136881854,14.131021158613786,2,9,1,1,511.6061064918191,7.128461263448826,1,False,-3.337994021731932
MOL01880,GPCR,206.51537323279948,3.1084839877157155,0,5,89.01493739963111,8,4,-5.993787345546317,-2.6458725353501036,3.3479148101962135,3.7082724170802184,9.824544924431073,11.308563351424551,1,4,1,1,348.84699278789435,6.966445028367067,0,True,-1.4840184269934777
MOL01881,protease,451.02071062220307,5.290537510253053,2,2,44.244542579180774,5,1,-5.875788255341738,-1.808853300305961,4.0669349550357765,1.5888818476980755,11.10122538517072,10.57480252338327,1,6,1,2,385.44391121183605,5.361146014751628,1,False,0.5264228617874505
MOL01882,GPCR,420.25160649383434,3.136280804366183,0,4,54.833764628415445,4,3,-6.158740749690838,-1.8593173933217029,4.299423356369135,3.2673212973029537,11.110419379045561,13.928849621203995,0,7,4,1,516.7217430693636,7.938903355806762,0,True,-2.818430242158433
MOL01883,protease,295.1145353063692,1.7050826007103157,2,4,75.2241260978767,2,1,-6.403966060544333,-2.431074778848145,3.972891281696188,3.1797957082785517,8.580158988361811,7.825191564004586,1,2,0,0,304.96793602786005,5.019711569003408,0,True,0.7549674243572246
MOL01884,kinase,384.6074933753375,5.438500880501006,0,12,115.70335423750593,6,1,-5.865620619416611,-2.195057987779412,3.6705626316371993,4.342493928918309,12.916867719656034,11.815066759013682,1,10,2,0,419.8184923804548,7.191844599664259,2,False,1.1018009606423522
MOL01885,PPI,553.0807612760271,3.583689532526868,0,3,20.785503683757234,6,4,-6.539339485433091,-1.2656346738227577,5.273704811610333,1.272477220841977,13.367212277112909,17.64019194642953,0,7,3,1,528.2118530070009,6.556640388494758,1,False,-4.272979669316619
MOL01886,nuclear_receptor,299.02003293674187,1.015387276587459,2,6,81.17799772404112,7,2,-5.604249101832661,-1.8945647023158214,3.7096843995168394,3.1990912676081464,12.391904792506411,11.622215752377935,1,6,0,0,382.9085579923896,6.403083193306787,0,True,0.7696890401284762
MOL01887,other,314.7886759634065,2.5501834403792065,3,4,63.08001814556191,0,4,-5.95073141498719,-2.629438322501646,3.3212930924855435,2.055028944481539,10.508127150532404,14.020768130672685,0,7,1,2,475.5108026274361,6.306325208171142,0,True,-3.512640980140281
MOL01888,protease,511.5460026395546,1.4644437775148116,0,3,42.00647640458767,5,1,-6.306628093870289,-1.6211752194563405,4.685452874413949,1.5797057995821309,10.88516843285579,12.263954346476083,0,4,0,1,416.33837579396794,6.45655011073161,1,False,-1.378785913620293
MOL01889,PPI,288.10052461110826,2.5064661499333565,0,4,43.91143456092015,5,1,-5.981502416373709,-2.0779900105358364,3.9035124058378723,2.2977408943781104,8.555147343116069,4.867041573988525,0,5,0,0,383.80470890211956,6.241590177721998,0,True,3.688105769127544
MOL01890,GPCR,271.53662521139984,2.72031960863013,1,3,35.763176523544075,3,2,-5.580756890847207,-1.4630380974810862,4.11771879336612,2.2707287476471496,8.281945433747346,8.075897520570312,2,8,1,1,488.74073926603864,7.729717717065255,0,True,0.2060479131770343
MOL01891,ion_channel,543.6826962324918,2.2849708273701825,0,5,63.057149746929824,3,6,-5.6247291160475905,-1.7777239717851299,3.847005144262461,3.515999070027961,13.65338611867611,15.408014380285028,1,4,4,2,361.98470996740093,7.732924907847003,1,False,-1.754628261608918
MOL01892,GPCR,286.93432292098817,5.108528257135862,0,4,31.12852883950215,5,4,-6.273936312862581,-1.9814298071128187,4.2925065057497624,2.3645790423726787,10.083630782843997,13.33948382357941,0,8,3,1,491.2104706672439,7.0337924117337405,1,False,-3.2558530407354134
MOL01893,kinase,375.0208909056549,3.9195450585051255,1,7,116.80409242169331,1,3,-5.780258347590893,-2.096235628150659,3.6840227194402337,3.8873220322108555,10.51520782775263,13.17927236716323,3,9,2,2,511.06843890996527,8.431255714994293,0,True,-2.6640645394106013
MOL01894,kinase,423.678746703586,2.3337451975765227,2,11,128.95010644403456,4,2,-7.012708453286289,-3.2387486909479497,3.7739597623383396,5.005255295357417,16.064892575192573,14.792942943683475,1,8,3,1,498.15129304812143,5.888723497747261,1,False,1.2719496315090986
MOL01895,kinase,389.054620757253,-1.0895679227028383,7,6,90.35408782034796,1,1,-6.5033957164771925,-2.894482169508429,3.6089135469687634,3.2913978396541212,12.769239243071658,14.50671062846001,4,6,1,1,509.90851796246375,5.0629015188810556,1,False,-1.7374713853883517
MOL01896,other,265.6875980804673,0.7780558803900364,1,9,80.6151917959815,7,2,-5.60919377559445,-2.6587856809378363,2.950408094656614,5.218510549749016,13.662876115559657,12.748159788701209,2,1,0,0,228.1968619759157,6.037519076863763,0,True,0.9147163268584482
MOL01897,GPCR,144.28245134152976,2.941034573446029,1,2,36.530932560232664,5,3,-6.224965759397205,-1.6764240571830495,4.548541702214155,1.9784549498579334,6.928380928881269,6.4054991197942,1,8,1,1,464.34932681249535,6.921934023766279,0,True,0.5228818090870693
MOL01898,protease,304.87966462856525,3.7024610609929534,3,3,61.369056585678116,2,2,-6.560112828869951,-2.6437710441404842,3.9163417847294664,2.134406090193788,8.894464586701456,10.254131161972643,3,4,0,1,395.1598788842919,5.16773318657771,0,True,-1.359666575271186
MOL01899,kinase,318.557755510982,3.362900242057687,2,5,67.09012451585318,3,2,-6.081373537837132,-2.1239419768821044,3.957431560955028,2.9381834551298054,9.630086185369203,7.733410285189297,0,6,1,0,322.62657901911473,6.649740900222062,0,True,1.8966759001799058
MOL01900,GPCR,219.26960274990532,2.5100606155996226,2,3,45.16049445106216,10,3,-6.0209136191456984,-1.9715359114172812,4.049377707728417,2.1987036970424887,10.30741721460674,6.756055623621859,1,5,3,0,328.5569917843615,7.066600257751019,0,True,3.5513615909848815
MOL01901,GPCR,544.263849412991,3.147406379626416,2,6,70.8181227397088,6,2,-5.868242103219439,-1.3937306002815686,4.474511502937871,3.0203738128098565,13.948203732093097,19.604014375130692,0,7,1,1,376.9707981637034,6.510677794280918,1,False,-5.655810643037595
MOL01902,kinase,428.7072733423381,0.8979794290316474,2,1,28.557056682824168,8,3,-6.536431047087701,-1.663758396055986,4.872672651031715,1.6177586067333884,11.646846882791085,14.369079679761734,2,7,0,0,407.4421658919782,4.70621080351599,0,True,-2.7222327969706495
MOL01903,GPCR,427.71394481356407,3.281364089039314,2,3,40.21981975155257,2,3,-6.1420490932192,-1.3166060574038343,4.825443035815365,0.0,9.975648709691002,14.263753496744927,0,1,3,2,346.6318858138838,6.351647554647092,0,True,-4.288104787053925
MOL01904,kinase,427.34743127342267,2.777516279857414,2,3,49.954217708071496,2,2,-6.494206955512615,-2.160714774191516,4.333492181321099,0.8906940091775584,9.322926210516542,11.366313267295894,1,6,0,1,274.89147376467497,7.747877840694794,0,True,-2.043387056779352
MOL01905,kinase,273.6246218060512,2.7376369887133927,3,4,43.32744720809829,5,0,-6.981232498384549,-1.4336286924334314,5.547603805951118,1.985567155387891,9.109047381887102,10.896650677516057,3,4,1,1,365.3352370825941,6.69797156937994,0,True,-1.787603295628955
MOL01906,other,223.2390159686209,2.6514855094848273,1,3,71.92627462678145,8,2,-6.193964911533819,-2.5012595461274336,3.6927053654063857,2.698011666439184,8.956068514549838,12.81067022419949,0,6,1,2,425.0665895858961,5.823755034160541,0,True,-3.8546017096496517
MOL01907,kinase,466.8541378072763,2.221679049975404,1,7,55.34632672992398,6,1,-6.405461925014975,-2.761992401105332,3.643469523909643,3.047478331134318,12.389382007851673,15.112589829304172,1,4,2,2,408.6073733192715,8.005426275435127,0,True,-2.7232078214524993
MOL01908,kinase,464.2969833045002,3.3109423948562133,4,5,110.29580841625148,8,1,-6.574071059644046,-3.079849717388992,3.494221342255054,2.7744262241595123,14.181928961718116,17.555138379867245,1,8,0,2,467.4508853981797,6.938037076790503,0,True,-3.373209418149129
MOL01909,nuclear_receptor,429.6661819627161,3.2924786363608134,2,3,25.6496555990051,6,5,-5.49016160428268,-2.3115288408744927,3.1786327634081877,1.914722478813879,12.884489245174187,16.592563793571617,2,2,0,0,323.23650301021314,5.571828400865805,0,True,-3.7080745483974304
